<<<<<<< HEAD
Date,Author,Verified,Helpful,Title,Body,Rating,Images,Videos,URL,Variation,Style
"Reviewed in the United States on June 16, 2024",Jason MartinJason Martin,yes,-,Quality is not there for the price paid,The Stanley symbol is wiping off. This product has not yet been used.,2,"https://m.media-amazon.com/images/I/61unpGl0RxL.jpg , https://m.media-amazon.com/images/I/61unpGl0RxL.jpg",-,https://www.amazon.com/gp/customer-reviews/R3M75OXT87AS7E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on June 29, 2024","The product comes without a box and all dusty, for the price it has they should be more careful with thatThe product comes without a box and all dusty, for the price it has they should be more careful with that",yes,-,not very happy,Product without box and with a lot of dust inside and out.,3,"https://m.media-amazon.com/images/I/61eVuxQpkAL.jpg , https://m.media-amazon.com/images/I/61zOJ-+rqwL.jpg , https://m.media-amazon.com/images/I/71+rXQd3KSL.jpg",-,https://www.amazon.com/gp/customer-reviews/R397BY5EWDYS89/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on August 15, 2024",Jeanine Del ValleJeanine Del Valle,yes,-,Beautiful but…,Clunky and leaks when tipped,4,https://m.media-amazon.com/images/I/71Y4OIgxePL.jpg,-,https://www.amazon.com/gp/customer-reviews/R2Q8F030UTVTAZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on September 11, 2024",Sierra,yes,-,What?,When I received my item it was in a box of other items loosely tossed inside. The cup was covered in what looked to be dirt and dust all over the outside of it. Disappointed in how it was sent. Other than that cup works great.,2,-,-,https://www.amazon.com/gp/customer-reviews/R3A5M6JUDRP7D1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on September 6, 2024",Aaron H,yes,-,Not worth the hype,"I’ve never owned a Stanley cup, and based on the crazy hype about them and the price tag, I figured it would keep stuff colder longer, but honestly my hydro flasks keep things colder twice as long as this. If it didn’t cost as much as it did, I’d be switching back to my hydroflask",2,-,-,https://www.amazon.com/gp/customer-reviews/R27GTNBWBUOZG9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on September 15, 2024",Woney Ashby,yes,-,Lovely gift,My friend loved it…,5,-,-,https://www.amazon.com/gp/customer-reviews/RXT14XU0W3IW0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on August 10, 2024",Alyssa WhiteAlyssa White,yes,-,Broke after 3 months,I am not hard on my products whatsoever and to have my Stanley cup break after only 3 months of use is ridiculous. Absolutely would not recommend this product. I have emailed Stanley directly to see what they can do but won’t know anything for a few days at least.,1,https://m.media-amazon.com/images/I/616RPEo7IQL.jpg,-,https://www.amazon.com/gp/customer-reviews/R30QSWA455IC87/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on August 12, 2024",Amazon CustomerAmazon Customer,yes,-,The top started to rust,I am shocked that my $50 cup that I have had for less than a month is starting to rust. I only use it for ice water and hand wash. I am very upset.,1,"https://m.media-amazon.com/images/I/61EDRXu6GYL.jpg , https://m.media-amazon.com/images/I/61hSSk5RB6L.jpg",-,https://www.amazon.com/gp/customer-reviews/R3DYWCAGORDOXC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on June 3, 2024",BrooklynnpriBrooklynnpri,yes,-,It’s okay?,I got the right color but I ordered the 40oz and got the 30oz. It also came super dirty for some reason? Also took a lot longer than it should have to get here. So overall it’s okay but not really what I ordered and was dirty which is concerning so not really thrilled.,3,"https://m.media-amazon.com/images/I/61LKI-5J5UL.jpg , https://m.media-amazon.com/images/I/61Ryerc7fYL.jpg , https://m.media-amazon.com/images/I/61UBAJ9qKeL.jpg",-,https://www.amazon.com/gp/customer-reviews/R2K18G8IPM0T9J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
Starter Plan or higher is required in order to access reviews beyond 100.,,,,,,,,,,,
=======
Date,Author,Verified,Helpful,Title,Body,Rating,Images,Videos,URL,Variation,Style
"Reviewed in the United States on June 20, 2024",AnonAnon,yes,yes,Handle broke,"After a day at the beach I went to place my hammock in my sisters Toyota Camry (not a high car), and forgot my two Stanly products on the roof by the passenger door. When my sister pulled out of the parking spot going maybe 5 miles per hours the Stanlys tumbled off the roof and we heard them clatter against the floor. My sister put the vehicle in park and when I got out the car to recover the Stanly products the handle of my cup was ripped cleared off. The other Stanly product survived the 4ft 8inch fall but is extremely dented. Although to be fair, the other (green thermest) product has been coming with me to work for years and has fallen off my cherry picker from like 15ft to a concrete floor and has also walked away with dents. Hence why I believed in the indestructibility of Stanly and am extremely disappointed that the one that is only a few months old lost its handle from a relatively common mistake.",1,"https://m.media-amazon.com/images/I/511W8mTjR0L.jpg , https://m.media-amazon.com/images/I/611CbLXppLL.jpg , https://m.media-amazon.com/images/I/61EZZM-12wL.jpg , https://m.media-amazon.com/images/I/61xzIWOWeRL.jpg",-,https://www.amazon.com/gp/customer-reviews/R1F1NMY34V24PX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on July 30, 2024",Jake H Mattison,yes,yes,Won’t hold ice. Defective batch,"I my wife wouldn’t stop raving about this cup. Got one a year ago and loved it. Unfortunately the handle broke after about 9 months. But I used it all day every day so I can live with that. Flash forward to today. I ordered a new one for a road trip. This new one can’t keep a cup of 50% water and 50% ice cold for 6 hours. I filled it up at midnight. Had maybe two sips last night, by 6 am it was lukewarm. I don’t know if they had a bad batch or if they are cheating out on the insulation. I ordered from the Stanley store on Amazon. I have looked at all the markings and labels. If it’s a fake It’s a dang good one. My strong suspicion is they have started going cheap on manufacturing. Back to the yeti for me.",1,-,-,https://www.amazon.com/gp/customer-reviews/R3OYCB90WSOHYA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on February 28, 2024",Pearli,yes,yes,Overhyped and Untrue,"I received this cup last week and have used it every day at work since.  Yesterday, Monday, it left a ring on my desk and I overlooked it as a fluke.  Today is Tuesday, February 27 and it does NOT maintain ice for an extended period as advertised.  I left home with a fresh batch of ice and pineapple juice. By 2:00 the ice had melted and diluted my pineapple juice making it bitter. Granted, it was 75 degrees here in Texas OUTSIDE,  but I work inside in AC.My Yeti which I have had for10 years held my smoothie ALL DAY without refrigeration and it was still cold when I finished it at 5:15. I refreshed my ice when I came home at 7:00 PM and 2 1/2 hours later it's melting. This cup is overhyped and insufficient for maintaining my cold products.  I will be returning.",1,-,-,https://www.amazon.com/gp/customer-reviews/RZCH929FYRW20/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on August 24, 2024",edward nashedward nash,yes,yes,Did I get a bad one,I got the 40oz black one my has the smaller orange one. Here’s does what Stanley says it’llDo but ordered mine from this spot on Amazon. It doesn’t stay cold for hours it definitely doesn’t hold ice for two days much less 2-3 hrs I dunno if it’s cause it’s black or what but we put the cups side by side filled up mine failed 3 hours in melted ice an here’s held for the morning into the afternoon. So I dunno about ol Stanley.,1,https://m.media-amazon.com/images/I/71HIpwqh21L.jpg,-,https://www.amazon.com/gp/customer-reviews/RBL25T90X1G0K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on June 26, 2024",Cindy C,yes,yes,Good but…,"I like it yes. Was it worth the money , not really because I’ve had cheap ones keep ice longer. This one filled to the brim at 6:30am is half melted by 12:30pm.",3,-,-,https://www.amazon.com/gp/customer-reviews/R1U8QHOMYP0WYI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on July 28, 2024",Willona maxWillona max,yes,yes,Not worth the hype,What a hunk of crap. I bought this April of this year and the handle already broke. I'm disabled so I know I'm not rough with it I'm not strong enough. And it only keeps ice cold maybe 6 hours...i work at a clinic with acces to good ice and always leave with a cup and its melted by 10pm. My Yeti was so much better. And I'm outside the return window so I'm out $49.99. DO NOT RECOMMEND AT ALL,1,"https://m.media-amazon.com/images/I/61CJDgph5yL.jpg , https://m.media-amazon.com/images/I/71NgU2crSOL.jpg",-,https://www.amazon.com/gp/customer-reviews/R38JFDTA44HO8P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on August 19, 2024",Erica,yes,yes,This is my first time ever writing a review...,"I never leave reviews, idk why but i just don't. But anyways, clearly i fed into my generations addiction to trends and bought a stanley. The first one i bought was a 40oz cream 2.0... had no issues, i've had it for months and i use it everyday. A month ago, i bought another one for my bf's little sister's birthday, there was a little issue with shipping but it resolved itself with time and i mean, things happen so i don't really care... she got it, no problems with it, it was super cute and she loves it. Now for the reason i'm writing a review... my boyfriend loves his water, he drinks half his body weight in water everyday but his cup recently broke and he was upset. I decided to order him the black 2.0 40oz Stanley. Another delay in shipping (again no problem i suppose) but when it arrive, I had received a 30 oz instead of a 40 oz. I called customer support and immediately got a response, instead of me returning the incorrect product, they allowed me to keep it and sent me the 40 oz free of charge, it arrived in 3 days so now I'm giving the 30 oz to my mom. I've never had such good customer service. There was no bs or having to go through the hassle of returning + the fees that result from it. There were immediate responses every time icontacted them and they were extremely helpful.",5,-,-,https://www.amazon.com/gp/customer-reviews/R1FLS534YWIFAT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on September 4, 2024",Amazon CustomerAmazon Customer,yes,-,The entire handle just snapped off,"This was such a waste of money. The entire handle snapped off, I submitted a claim with a picture and all info. They said they needed a video. Did that, still absolutely no response. For a cup that’s $50 and I bought three months ago the least they could do is honor their word. Don’t buy a product with such terrible quality and customer service.",1,https://m.media-amazon.com/images/I/71iiwMZwmdL.jpg,-,https://www.amazon.com/gp/customer-reviews/R2OZYCDXQCZHFN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on August 26, 2024",Amazon CustomerAmazon Customer,yes,-,Damaged cup,"These cups are so expensive, it’s extremely disappointing to receive one that is damaged right out of the box.",1,"https://m.media-amazon.com/images/I/61AdayUZCxL.jpg , https://m.media-amazon.com/images/I/61KJjLWrotL.jpg",-,https://www.amazon.com/gp/customer-reviews/R1BIGR9M0MXPZ4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on June 20, 2024",Jenny LopezJenny Lopez,yes,-,Dissatisfied with my Stanley purchase,"I purchased my Stanley tumbler on March 8th, 2024, but didn't start using it until April 2024.All I want to say if this Stanley tumbler is authentic. Because the handle came off its welding.  Im not satisfied with my purchase",2,https://m.media-amazon.com/images/I/71OYEWmkVsL.jpg,-,https://www.amazon.com/gp/customer-reviews/R3HS29YZ8W7WC5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on June 16, 2024",Jason MartinJason Martin,yes,-,Quality is not there for the price paid,The Stanley symbol is wiping off. This product has not yet been used.,2,"https://m.media-amazon.com/images/I/61unpGl0RxL.jpg , https://m.media-amazon.com/images/I/61unpGl0RxL.jpg",-,https://www.amazon.com/gp/customer-reviews/R3M75OXT87AS7E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on June 29, 2024","The product comes without a box and all dusty, for the price it has they should be more careful with thatThe product comes without a box and all dusty, for the price it has they should be more careful with that",yes,-,not very happy,Product without box and with a lot of dust inside and out.,3,"https://m.media-amazon.com/images/I/61eVuxQpkAL.jpg , https://m.media-amazon.com/images/I/61zOJ-+rqwL.jpg , https://m.media-amazon.com/images/I/71+rXQd3KSL.jpg",-,https://www.amazon.com/gp/customer-reviews/R397BY5EWDYS89/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on August 15, 2024",Jeanine Del ValleJeanine Del Valle,yes,-,Beautiful but…,Clunky and leaks when tipped,4,https://m.media-amazon.com/images/I/71Y4OIgxePL.jpg,-,https://www.amazon.com/gp/customer-reviews/R2Q8F030UTVTAZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on September 11, 2024",Sierra,yes,-,What?,When I received my item it was in a box of other items loosely tossed inside. The cup was covered in what looked to be dirt and dust all over the outside of it. Disappointed in how it was sent. Other than that cup works great.,2,-,-,https://www.amazon.com/gp/customer-reviews/R3A5M6JUDRP7D1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on September 6, 2024",Aaron H,yes,-,Not worth the hype,"I’ve never owned a Stanley cup, and based on the crazy hype about them and the price tag, I figured it would keep stuff colder longer, but honestly my hydro flasks keep things colder twice as long as this. If it didn’t cost as much as it did, I’d be switching back to my hydroflask",2,-,-,https://www.amazon.com/gp/customer-reviews/R27GTNBWBUOZG9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on September 15, 2024",Woney Ashby,yes,-,Lovely gift,My friend loved it…,5,-,-,https://www.amazon.com/gp/customer-reviews/RXT14XU0W3IW0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on August 10, 2024",Alyssa WhiteAlyssa White,yes,-,Broke after 3 months,I am not hard on my products whatsoever and to have my Stanley cup break after only 3 months of use is ridiculous. Absolutely would not recommend this product. I have emailed Stanley directly to see what they can do but won’t know anything for a few days at least.,1,https://m.media-amazon.com/images/I/616RPEo7IQL.jpg,-,https://www.amazon.com/gp/customer-reviews/R30QSWA455IC87/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on August 12, 2024",Amazon CustomerAmazon Customer,yes,-,The top started to rust,I am shocked that my $50 cup that I have had for less than a month is starting to rust. I only use it for ice water and hand wash. I am very upset.,1,"https://m.media-amazon.com/images/I/61EDRXu6GYL.jpg , https://m.media-amazon.com/images/I/61hSSk5RB6L.jpg",-,https://www.amazon.com/gp/customer-reviews/R3DYWCAGORDOXC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
"Reviewed in the United States on June 3, 2024",BrooklynnpriBrooklynnpri,yes,-,It’s okay?,I got the right color but I ordered the 40oz and got the 30oz. It also came super dirty for some reason? Also took a lot longer than it should have to get here. So overall it’s okay but not really what I ordered and was dirty which is concerning so not really thrilled.,3,"https://m.media-amazon.com/images/I/61LKI-5J5UL.jpg , https://m.media-amazon.com/images/I/61Ryerc7fYL.jpg , https://m.media-amazon.com/images/I/61UBAJ9qKeL.jpg",-,https://www.amazon.com/gp/customer-reviews/R2K18G8IPM0T9J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CRMP3RQT,B0CP9Z1S51,Size: 40 oz | Color: Black 2.0
Starter Plan or higher is required in order to access reviews beyond 100.,,,,,,,,,,,
>>>>>>> d27694d8f794041daa408aa82b5039c993ff7689
